"VerseID","BookName","BookNumber",Chapter,Verse,Text
19272,耶利米書,24,13,5,我就去，照著耶和華所吩咐我的，將腰帶藏在幼發拉底河邊。
19273,耶利米書,24,13,6,過了多日，耶和華對我說：「你起來往幼發拉底河去，將我吩咐你藏在那裏的腰帶取出來。」
19274,耶利米書,24,13,7,我就往幼發拉底河去，將腰帶從我所藏的地方刨出來，見腰帶已經變壞，毫無用了。
19275,耶利米書,24,13,8,那時，耶和華的話臨到我說：
19276,耶利米書,24,13,9,「耶和華如此說：我必照樣敗壞猶大的驕傲和耶路撒冷的大驕傲。
19277,耶利米書,24,13,10,這惡民不肯聽我的話，按自己妄想的心而行，隨從別神，事奉敬拜，也必像這腰帶變為無用。」
19278,耶利米書,24,13,11,耶和華說：「腰帶怎樣緊貼人腰，照樣，我也使以色列全家和猶大全家緊貼我，好叫他們屬我為子民，好得名聲，得頌讚，得榮耀；他們卻不肯聽。」
19279,耶利米書,24,13,12,「所以你要以這話對他們說：『耶和華─以色列的上帝如此說：各罈都要盛滿了酒。』他們必對你說：『我們豈不確知各罈都要盛滿了酒呢？』
19280,耶利米書,24,13,13,你就要對他們說：『耶和華如此說：看哪，我必使這地的一切居民，就是坐大衛寶座的君王和祭司，與先知，並耶路撒冷的一切居民，都酩酊大醉。』」
19281,耶利米書,24,13,14,耶和華說：「我要使他們彼此相碰，就是父與子彼此相碰；我必不可憐，不顧惜，不憐憫，卻要滅絕他們。」
19282,耶利米書,24,13,15,你們當聽，當側耳而聽。不要驕傲，因為耶和華已經說了。
19283,耶利米書,24,13,16,耶和華─你們的上帝未使黑暗來到，你們的腳未在昏暗山上絆跌之先，當將榮耀歸給他；當你們盼望光明，他使光明變為死蔭，成為幽暗。
19284,耶利米書,24,13,17,你們若不聽這話，我必因你們的驕傲在暗地哭泣；我眼必痛哭流淚，因為耶和華的群眾被擄去了。
19285,耶利米書,24,13,18,你要對君王和太後說：你們當謙卑，坐在下邊；因你們的政權，就是你們的華冠，已經脫落了。
19286,耶利米書,24,13,19,南方的城必都關閉，無人開放；猶大必全被擄掠，且擄掠淨盡。
19287,耶利米書,24,13,20,你們要舉目觀看從北方來的人。先前賜給你的群眾，就是你佳美的群眾，如今在哪裏呢？
19288,耶利米書,24,13,21,在耶和華要懲罰你的時候，你還有甚麼話說呢？原來你所教導叫他們作軍長的，如同首領轄管你；痛苦豈不將你抓住像產難的婦人嗎？
19289,耶利米書,24,13,22,你若心裏說：這一切事為何臨到我呢？你的衣襟揭起，你的腳跟露出，是因你的罪孽甚多。
19290,耶利米書,24,13,23,埃塞俄比亞人豈能改變皮膚呢？豹豈能改變斑點呢？若能，你們這習慣行惡的便能行善了。
19291,耶利米書,24,13,24,所以我必用曠野的風吹散他們，像吹過的碎稭一樣。
19292,耶利米書,24,13,25,耶和華說：這是你所當得的，是我量給你的分；因為你忘記我，倚靠虛假。
19293,耶利米書,24,13,26,所以我要揭起你的衣襟，蒙在你臉上，使你的醜陋顯出。
19294,耶利米書,24,13,27,你那些行姦淫，發嘶聲，作淫亂，並在田野的山上行可憎惡之事，我都看見了。耶路撒冷啊，你有禍了！你不肯潔淨麼？幾時才被潔淨呢？
19295,耶利米書,24,14,1,耶和華論到饑荒之災的話臨到耶利米：
19296,耶利米書,24,14,2,猶大悲哀，城門衰敗。眾人披上黑衣在土；耶路撒冷的哀聲上達。
19297,耶利米書,24,14,3,他們的貴冑已經打發家僮打水；他們來到水池，找不著水，就拿著空器皿，蒙羞慚愧，抱頭而回。
19298,耶利米書,24,14,4,耕地的也蒙羞抱頭；因為無雨降在地上，地都乾裂。
19299,耶利米書,24,14,5,田野的母鹿生下小鹿，就撇棄，因為無草。
19300,耶利米書,24,14,6,野驢站在高處，吸風好像龍，因為無草，眼目失明。
19301,耶利米書,24,14,7,耶和華啊，我們的罪孽雖然作見證告我們，還求你為你名的緣故行事。我們本是多次背道，得罪了你。
19302,耶利米書,24,14,8,以色列所盼望、在患難時作他救主的啊，你為何在這地像作客旅的，又像行路的只住一宵呢？
19303,耶利米書,24,14,9,你為何像受驚的人，像不能救人的勇士呢？耶和華啊，你仍在我們中間；我們也稱為你名下的人，求你不要離開我們。
19304,耶利米書,24,14,10,耶和華對這百姓如此說：他們這樣喜愛流離，不禁止腳步，所以耶和華不悅納他們。現今要記念他們的罪孽，追討他們的罪惡。
19305,耶利米書,24,14,11,耶和華又對我說：「不要為這百姓祈禱求好處。
19306,耶利米書,24,14,12,他們禁食的時候，我不聽他們的呼求；他們獻燔祭和供祭，我也不悅納；我卻要用刀劍、饑荒、瘟疫滅絕他們。」
19307,耶利米書,24,14,13,我就說：「唉，主耶和華啊！你看，那些先知常對他們說：『你們必不看見刀劍，也不遭遇饑荒；耶和華要在這地方賜你們長久的平安。』」
19308,耶利米書,24,14,14,耶和華對我說：「那些先知託我的名說假預言，我並沒有打發他們，沒有吩咐他們，也沒有對他們說話；他們向你們預言的，乃是虛假的異象和占卜，並虛無的事，以及他們本心的詭詐。
19309,耶利米書,24,14,15,所以耶和華如此說：論到託我名說預言的那些先知，我並沒有打發他們；他們還說這地不能有刀劍饑荒，其實那些先知必被刀劍饑荒滅絕。
19310,耶利米書,24,14,16,聽他們說預言的百姓必因饑荒刀劍拋在耶路撒冷的街道上，無人葬埋。他們連妻子帶兒女，都是如此。我必將他們的惡倒在他們身上。」
19311,耶利米書,24,14,17,所以你要將這話對他們說：願我眼淚汪汪，晝夜不息，因為我民的處女受了裂口破壞的大傷。
19312,耶利米書,24,14,18,我若出往田間，就見有被刀殺的！我若進入城內，就見有因饑荒患病的！連先知帶祭司也往他們素不認識之地。
19313,耶利米書,24,14,19,你全然棄掉猶大嗎？你心厭惡錫安嗎？為何擊打我們，以致無法醫治呢？我們指望平安，卻得不著好處；指望痊癒，不料，遭了患難！
19314,耶利米書,24,14,20,耶和華啊，我們承認自己的罪惡，和我們列祖的罪孽，因我們得罪了你。
19315,耶利米書,24,14,21,求你為你名的緣故，不厭惡我們，不辱沒你榮耀的寶座。求你追念，不要背了與我們所立的約。
19316,耶利米書,24,14,22,外邦人虛無的神中有能降雨的嗎？諸天能自降甘霖嗎？耶和華─我們的上帝啊，能如此的不是你嗎？所以，我們要等候你，因為這一切都是你所造的。
19317,耶利米書,24,15,1,耶和華對我說：「雖有摩西和撒母耳站在我面前代求，我的心也不顧惜這百姓。你將他們從我眼前趕出，叫他們去吧！
19318,耶利米書,24,15,2,他們若問你說：『我們往哪裏去呢？』你便告訴他們，耶和華如此說：定為死亡的，必致死亡；定為刀殺的，必交刀殺；定為饑荒的，必遭饑荒；定為擄掠的，必被擄掠。」
19319,耶利米書,24,15,3,耶和華說：「我命定四樣害他們，就是刀劍殺戮、狗類撕裂、空中的飛鳥，和地上的野獸吞吃毀滅；
19320,耶利米書,24,15,4,又必使他們被徙到地上列囯中，都因猶大王希西家的兒子瑪拿西在耶路撒冷所行的事。」
19321,耶利米書,24,15,5,耶路撒冷啊，誰可憐你呢？誰為你悲傷呢？誰出去問你怎樣呢？
19322,耶利米書,24,15,6,耶和華說：你棄絕了我，轉身退後；因此我要伸手攻擊你，毀壞你。我後悔甚不耐煩。
19323,耶利米書,24,15,7,我在境內各城門口，用簸箕簸了我的百姓，使他們喪掉兒女。他們既不轉離所行的道，我必毀滅他們。
19324,耶利米書,24,15,8,他們的寡婦在我面前比海沙更多；我使滅命的午間來，攻擊少年人的母親；我使他忽然臨到，使驚嚇臨到這城。
19325,耶利米書,24,15,9,生過七子的婦人力衰氣絕；尚在白晝，她的日頭忽落；她蒙羞抱愧；其餘的人，我必在他們敵人跟前，交與刀劍，這是耶和華說的。
19326,耶利米書,24,15,10,我的母親哪，我有禍了，因你生我作為遍地相爭相競的人！我素來沒有借貸與人，人也沒有借貸與我，人人卻都咒罵我。
19327,耶利米書,24,15,11,耶和華說：「你所餘剩的人必然安好。災禍苦難臨到的時候，我必要使仇敵善待你。
19328,耶利米書,24,15,12,鐵豈能使北方的鐵與鋼折斷？
19329,耶利米書,24,15,13,「我必因你在四境之內所犯的一切罪，把你的貨物財寶當掠物，白白地交給仇敵。
19330,耶利米書,24,15,14,我也必使你被仇敵帶到你所不認識的地去，因我怒中起的火要在你們身上焚燒。」
19331,耶利米書,24,15,15,耶和華啊，你是知道的；求你記念我，眷顧我，向逼迫我的人為我報仇；不要向他們忍怒取我的命，要知道我為你的緣故受了責罵。
19332,耶利米書,24,15,16,耶和華─大軍之上帝啊，我得著你的言語就當食物吃了；你的言語是我心中的歡喜快樂，因我是稱為你名下的人。
19333,耶利米書,24,15,17,我沒有坐在譏誚人的會中，也沒有歡樂；我因你的手獨自靜坐，因你使我滿心憤恨。
19334,耶利米書,24,15,18,我的痛苦為何長久不止呢？我的傷痕為何無法醫治、不肯痊癒呢？難道你待我盡像說謊話的，像絕盡的水流嗎？
19335,耶利米書,24,15,19,所以耶和華如此說：你若歸回，我就將你再帶來，你也必站在我面前；你若將寶貴的從下賤的分別出來，你就可以當作我的口。他們可以歸向你，你卻不可歸向他們。
19336,耶利米書,24,15,20,我必使你向這百姓成為堅固的銅牆；他們必攻擊你，卻不能勝你；因我與你同在，要拯救你，搭救你。這是耶和華說的。
19337,耶利米書,24,15,21,我必搭救你脫離惡人的手，救贖你脫離強暴人的手。
19338,耶利米書,24,16,1,耶和華的話又臨到我說：
19339,耶利米書,24,16,2,「你在這地方不可娶妻，生兒養女。
19340,耶利米書,24,16,3,因為論到在這地方所生的兒女，又論到在這國中生養他們的父母，耶和華如此說：
19341,耶利米書,24,16,4,他們必死得甚苦，無人哀哭，必不得葬埋，卻要在地上像糞土，必被刀劍和饑荒滅絕；他們的屍首必給空中的飛鳥和地上的野獸作食物。」
19342,耶利米書,24,16,5,耶和華如此說：「不要進入喪家，不要去哀哭，也不要為他們悲傷，因我已將我的平安、慈愛、憐憫從這百姓奪去了。這是耶和華說的。
19343,耶利米書,24,16,6,連大帶小，都必在這地死亡，不得葬埋。人必不為他們哀哭，不用刀劃身，也不使頭光禿。
19344,耶利米書,24,16,7,他們有喪事，人必不為他們撕裂自己，因死人安慰他們；他們喪父喪母，人也不給他們一杯酒安慰他們。
19345,耶利米書,24,16,8,你也不可進入宴樂的家，與他們同坐吃喝。
19346,耶利米書,24,16,9,因為大軍之耶和華─以色列的上帝如此說：看哪，你們還活著的日子在你們眼中，我必使歡喜和快樂的聲音，新郎和新婦的聲音，從這地方止息了。
19347,耶利米書,24,16,10,「你將這一切的話指示這百姓的時候，他們必問你說：『耶和華為甚麼說，要降這大災禍攻擊我們呢？我們有甚麼罪孽呢？我們向耶和華─我們的上帝犯了甚麼罪呢？』
19348,耶利米書,24,16,11,你就對他們說：『耶和華說：因為你們列祖離棄了我，隨從別神，事奉敬拜，離棄了我，不遵守我的律法，
19349,耶利米書,24,16,12,而且你們所行的比你們列祖更壞；因為看哪，各人隨從自己妄想的惡心行事，甚至不聽從我，
19350,耶利米書,24,16,13,所以我必將你們從這地趕出，直趕到你們和你們列祖素不認識的地。你們在那裏必晝夜事奉別神，在那裏我必不向你們施恩。』」
19351,耶利米書,24,16,14,所以耶和華說：「看哪，日子將到，人必不再指著那領以色列人從埃及地上來之永生的耶和華起誓，
19352,耶利米書,24,16,15,卻要指著那領以色列人從北方之地，並趕他們到的各國上來之永生的耶和華起誓，並且我要領他們再入我從前賜給他們列祖之地。」
19353,耶利米書,24,16,16,耶和華說：「看哪，我要差許多打魚的把以色列人打上來，然後我要差許多打獵的，從各山上、各岡上、各石穴中獵取他們。
19354,耶利米書,24,16,17,因我的眼目察看他們的一切行為；他們不能在我面前遮掩，他們的罪孽也不能在我眼前隱藏。
